num_actions,bits,messages,nominal_epoc,best_nominal_optimum_on_ambiguity,robust_epoc,nominal_seconds,transfer_seconds,robust_seconds
13,0,1,1.0,1.0,1.0,0.00775054599989744,0.03540343800023038,0.009461674999784009
13,1,2,0.5,1.0,0.8333333333333334,0.03723950399989917,0.07594028399989838,0.02832227499993678
13,2,4,0.33333333333333326,1.0,0.8333333333333334,0.093789427000047,0.18527475499968205,2.0107245679996595
13,3,8,0.16666666666666663,1.0,0.6666666666666666,0.4038708289999704,0.5322933240004204,0.464451236000059
13,4,13,0.0,1.0,0.5,0.5752149009999812,0.5187083549999443,0.2267879589999211
